Timestamp,Temperature (°C),Vibration (mm/s),Pressure (Pa),RPM,Maintenance Required,Temp_Change,Vib_Change
26-04-2019 07:00,0.510376391,0.911575354,0.924039,0.349566378,0,0.6380685,0.537652219
26-04-2019 08:00,0.291604368,0.154850346,0.446925058,0.984656438,1,0.391009807,0.119850072
26-04-2019 09:00,0.222088459,0.043462887,0.47128678,0.54503002,0,0.466138064,0.443718016
26-04-2019 10:00,0.879733092,0.653714114,0.258607063,0.60640427,1,0.832155261,0.80587831
26-04-2019 11:00,0.155704841,0.158248604,0.51521722,0.741827885,0,0.136688432,0.250965295
26-04-2019 12:00,0.280544038,0.406251008,0.110611096,0.216144096,1,0.563966958,0.624080766
26-04-2019 13:00,0.386102416,0.679124009,0.055031689,0.663108739,1,0.554261932,0.636562279
26-04-2019 14:00,0.273591714,0.347618968,0.751575314,0.610406938,0,0.44449658,0.333250201
26-04-2019 15:00,0.2106581,0.473999753,0.881341834,0.382254837,1,0.46945127,0.563043959
26-04-2019 16:00,0.771146519,0.261943134,0.842224218,0.269513009,1,0.783251556,0.393196371
26-04-2019 17:00,0.328974796,0.262398554,0.435103313,0.329553035,0,0.278561279,0.499847282
26-04-2019 18:00,0.112451134,0.914743698,0.583545007,0.259506338,0,0.392141522,0.827003488
26-04-2019 19:00,0.540873824,0.828642943,0.860788727,0.847231488,0,0.7167761,0.456408355
26-04-2019 20:00,0.1254279,0.006656267,0.289519204,0.522348232,0,0.292013745,0.087097969
26-04-2019 21:00,0.357480939,0.213739656,0.009859544,0.825883923,1,0.617933183,0.603545223
26-04-2019 22:00,0.881837644,0.489589767,0.334694596,0.662441628,0,0.765064611,0.638056367
26-04-2019 23:00,0.369123627,0.709814443,0.362355277,0.968645764,0,0.243053724,0.610140286
27-04-2019 00:00,0.632496294,0.006884854,0.204512866,0.884589726,0,0.633697958,0.146847744
27-04-2019 01:00,0.514601715,0.259776138,0.719026274,0.627751835,1,0.441786598,0.626534291
27-04-2019 02:00,0.137665405,0.481344244,0.710305405,0.778519013,0,0.311397609,0.610814498
27-04-2019 03:00,0.649058483,0.405844082,0.144200157,0.320213476,1,0.758539352,0.461728349
27-04-2019 04:00,0.856043442,0.543237238,0.244331167,0.103402268,1,0.605315133,0.568570608
27-04-2019 05:00,0.093148827,0.489494224,0.515405053,0.456971314,1,0.117124998,0.472647353
27-04-2019 06:00,0.753678861,0.11902361,0.985054053,0.549032688,0,0.833607631,0.313695009
27-04-2019 07:00,0.690204055,0.383981145,0.097054685,0.255503669,0,0.469178861,0.632589838
27-04-2019 08:00,0.866670024,0.26594092,0.500912051,0.691127418,0,0.58995336,0.44037927
27-04-2019 09:00,0.104029313,0.109068315,0.427744347,0.442294863,0,0.117252801,0.420890922
27-04-2019 10:00,0.305651813,0.68811405,0.602283135,0.76317545,0,0.602615932,0.790217578
27-04-2019 11:00,0.694284646,0.302606376,0.492039243,0.005336891,0,0.696747824,0.306148536
27-04-2019 12:00,0.021947603,0.716475351,0.086694371,0.048032021,0,0.162707269,0.707322266
27-04-2019 13:00,0.734072596,0.104970772,0.638041991,0.501000667,1,0.859578021,0.192730136
27-04-2019 14:00,0.857987207,0.291441598,0.572253892,0.290860574,0,0.563501566,0.593200639
27-04-2019 15:00,0.453274436,0.584381291,0.05312847,0.587058039,1,0.297416291,0.646632913
27-04-2019 16:00,0.434298494,0.431611075,0.865627564,0.591060707,0,0.491577422,0.422949739
27-04-2019 17:00,0.278422823,0.200666965,0.807843192,0.064709807,1,0.422668766,0.383717529
27-04-2019 18:00,0.004979891,0.069399623,0.737980968,0.054703135,1,0.363491134,0.433741133
27-04-2019 19:00,0.186248667,0.723604193,0.940308191,0.336224149,0,0.592370859,0.827936655
27-04-2019 20:00,0.979884266,0.073355942,0.684303438,0.034022682,1,0.900606489,0.173286306
27-04-2019 21:00,0.867295585,0.098989211,0.19118086,0.68245497,1,0.444457329,0.512482992
27-04-2019 22:00,0.266457369,0.757663401,0.584438396,0.75850567,0,0.198696295,0.830179771
27-04-2019 23:00,0.963767481,0.530064935,0.284392608,0.751834556,1,0.852120931,0.385396568
28-04-2019 00:00,0.367674911,0.427634626,0.903315518,0.579052702,1,0.201085022,0.448213235
28-04-2019 01:00,0.297541042,0.825108733,0.07501858,0.933955971,0,0.465827013,0.699094367
28-04-2019 02:00,0.15274962,0.127058665,0.079717842,0.387591728,1,0.428248038,0.149296572
28-04-2019 03:00,0.901623821,0.795974871,0.14497183,0.028018679,1,0.878075782,0.835319811
28-04-2019 04:00,0.987013312,0.750550571,0.087890924,0.234823215,0,0.544109897,0.476822168
28-04-2019 05:00,0.32736989,0.170407815,0.545487494,0.196797865,1,0.169096619,0.208469324
28-04-2019 06:00,0.703424446,0.667787392,0.298176781,0.134089393,1,0.690416532,0.749232746
28-04-2019 07:00,0.335262642,0.884303359,0.868173621,0.160773849,1,0.315814267,0.60827904
28-04-2019 08:00,0.104928205,0.033806268,0.904097914,0.2748499,0,0.385189851,0.072789783
28-04-2019 09:00,0.392656962,0.848284265,0.527435088,0.541694463,1,0.645957628,0.90837119
28-04-2019 10:00,0.551549631,0.74207193,0.631907513,0.987991995,1,0.581107816,0.446315194
28-04-2019 11:00,0.122955929,0.521824401,0.81441508,0.708472315,1,0.285395793,0.389085696
28-04-2019 12:00,0.818277651,0.147122791,0.629876147,0.504336224,0,0.851120072,0.311571648
28-04-2019 13:00,0.497337665,0.604893442,0.76072232,0.418278853,1,0.33958343,0.729354682
28-04-2019 14:00,0.234332647,0.696682147,0.954297886,0.549032688,1,0.368745071,0.54568364
28-04-2019 15:00,0.592743142,0.889077541,0.412890215,0.531687792,0,0.681535372,0.596173932
28-04-2019 16:00,0.793261818,0.054678109,0.404006613,0.388925951,1,0.602060321,0.080868525
28-04-2019 17:00,0.327582855,0.937481441,0.995574166,0.328885924,1,0.26672888,0.94266082
28-04-2019 18:00,0.701470162,0.884312453,0.250449892,0.852568379,0,0.689325645,0.472935433
28-04-2019 19:00,0.427827159,0.138042232,0.929391493,0.705803869,1,0.363390428,0.125096893
28-04-2019 20:00,0.964069822,0.895318674,0.583940114,0.337558372,0,0.771047423,0.87966412
28-04-2019 21:00,0.770940489,0.076084311,0.148283999,0.048032021,1,0.403917088,0.08847924
28-04-2019 22:00,0.356312124,0.70221322,0.17356943,0.557038025,0,0.292425264,0.813846655
28-04-2019 23:00,0.01767718,0.257582827,0.469771077,0.048032021,1,0.330676651,0.276477315
29-04-2019 00:00,0.657509579,0.555647163,0.849597877,0.368245497,0,0.82318945,0.649204758
29-04-2019 01:00,0.197818402,0.911479183,0.648722476,0.454302869,1,0.26974284,0.678195944
29-04-2019 02:00,0.121818238,0.809314067,0.264942305,0.685790527,0,0.462874206,0.448346324
29-04-2019 03:00,0.931792054,0.58083173,0.117547705,0.230153436,0,0.908830352,0.384952991
29-04-2019 04:00,0.999971016,0.923911464,0.726654643,0.789859907,0,0.535446955,0.671796104
29-04-2019 05:00,0.26984187,0.328890767,0.769108648,0.699132755,0,0.133617539,0.201002707
29-04-2019 06:00,0.301724615,0.732771971,0.073335104,0.899266177,0,0.517177207,0.702309821
29-04-2019 07:00,0.164932075,0.666909324,0.803447382,0.31287525,0,0.432274285,0.466565016
29-04-2019 08:00,0.457655574,0.043039631,0.349227225,0.030020013,1,0.648471737,0.186524602
29-04-2019 09:00,0.865853131,0.945894369,0.639592721,0.296197465,0,0.706595754,0.952723783
29-04-2019 10:00,0.701499793,0.222236592,0.280887688,0.000667111,1,0.418401521,0.136445133
29-04-2019 11:00,0.846339086,0.518738132,0.109821676,0.268178786,1,0.574034032,0.648420456
29-04-2019 12:00,0.228430792,0.063092907,0.620281372,0.482988659,0,0.19010405,0.270949431
29-04-2019 13:00,0.730452644,0.696506336,0.347727649,0.629086057,0,0.753822333,0.817502451
29-04-2019 14:00,0.918540979,0.087466576,0.15161802,0.534356237,0,0.595803493,0.193967126
29-04-2019 15:00,0.281370253,0.421214446,0.974404066,0.419613075,1,0.18040828,0.667112832
29-04-2019 16:00,0.690646359,0.206147832,0.948874108,0.224816544,1,0.707138642,0.391685781
29-04-2019 17:00,0.40062282,0.196894041,0.818203913,0.687791861,0,0.355145264,0.494974635
29-04-2019 18:00,0.290181617,0.596390004,0.660153279,0.573715811,1,0.445538265,0.700109052
29-04-2019 19:00,0.969642648,0.654212539,0.022251788,0.53569046,1,0.843136573,0.528637439
29-04-2019 20:00,0.348593722,0.641991635,0.040478691,0.759839893,1,0.188523208,0.493485565
29-04-2019 21:00,0.107787417,0.436662756,0.904395793,0.569046031,0,0.379918823,0.396572743
29-04-2019 22:00,0.388553477,0.510117871,0.523656807,0.268845897,0,0.642452945,0.536482777
29-04-2019 23:00,0.447648143,0.223016433,0.897930153,0.389593062,0,0.530874363,0.355534513
30-04-2019 00:00,0.752209458,0.134382371,0.834515167,0.476317545,0,0.654430317,0.455136995
30-04-2019 01:00,0.949931584,0.117460275,0.71256477,0.798532355,0,0.600652674,0.491126233
30-04-2019 02:00,0.817061745,0.955893011,0.322869905,0.474983322,1,0.434248782,0.920393072
30-04-2019 03:00,0.930956835,0.319678093,0.81620571,0.95730487,0,0.558458227,0.180329049
30-04-2019 04:00,0.47503257,0.578928877,0.956617986,0.789192795,1,0.271638919,0.629725858
30-04-2019 05:00,0.719312092,0.7113407,0.152477551,0.408939293,0,0.624087399,0.566070685
30-04-2019 06:00,0.309006336,0.463343262,0.247763069,0.874583055,0,0.294601055,0.375159177
30-04-2019 07:00,0.069521228,0.111994563,0.455018451,0.114743162,0,0.380583849,0.323291498
30-04-2019 08:00,0.365435609,0.703028926,0.327049903,0.058705804,0,0.650077872,0.796234169
30-04-2019 09:00,0.69790873,0.121199733,0.51823605,0.617078052,1,0.668479761,0.207622972
30-04-2019 10:00,0.274575607,0.928932915,0.954673302,0.744496331,0,0.288043713,0.904986249
30-04-2019 11:00,0.861414848,0.359578172,0.918064173,0.775850567,1,0.796515275,0.213883377
30-04-2019 12:00,0.790775127,0.588635679,0.518260704,0.101400934,1,0.465572392,0.614573114
30-04-2019 13:00,0.193988431,0.252768732,0.424428781,0.984656438,1,0.200735633,0.331061143
30-04-2019 14:00,0.330795572,0.609573984,0.42313799,0.843228819,0,0.569991038,0.678684368
30-04-2019 15:00,0.825308158,0.375180507,0.709235501,0.102735157,0,0.750042534,0.381986436
30-04-2019 16:00,0.243888387,0.955773777,0.183250792,0.881254169,1,0.208470595,0.790994221
30-04-2019 17:00,0.331561028,0.031078113,0.046156819,0.641094063,0,0.545259124,0.03555262
30-04-2019 18:00,0.343026898,0.897773759,0.280683622,0.757171448,1,0.506900347,0.934577046
30-04-2019 19:00,0.801045275,0.049828497,0.881809087,0.144096064,1,0.731673128,0.074070439
30-04-2019 20:00,0.036961309,0.536271045,0.234610095,0.150767178,0,0.116526336,0.743743909
30-04-2019 21:00,0.0737215,0.196310344,0.567158678,0.403602402,0,0.519632276,0.329006659
30-04-2019 22:00,0.578433759,0.531150229,0.334816812,0.511007338,0,0.755176553,0.667660869
30-04-2019 23:00,0.397077064,0.847745586,0.113922803,0.967311541,0,0.40984286,0.658504702
01-05-2019 00:00,0.632872675,0.172961541,0.335761042,0.95263509,1,0.619817011,0.160972817
01-05-2019 01:00,0.266414002,0.508756115,0.260150226,0.940627085,0,0.316671541,0.668139987
01-05-2019 02:00,0.909596183,0.225696903,0.213385241,0.779853235,0,0.824875567,0.357563138
01-05-2019 03:00,0.760941345,0.291466677,0.752982153,0.148765844,0,0.426303382,0.532625826
01-05-2019 04:00,0.067680167,0.975946212,0.014675597,0.795196798,0,0.152175078,0.843130395
01-05-2019 05:00,0.783907105,0.916825467,0.075766866,0.525683789,1,0.86164274,0.469948494
01-05-2019 06:00,0.969601548,0.166724684,0.768143369,0.082721815,1,0.594598524,0.123174494
01-05-2019 07:00,0.942452231,0.467030347,0.58724914,0.997331554,0,0.487463343,0.650329586
01-05-2019 08:00,0.73548085,0.572899625,0.519936015,0.561040694,1,0.396949675,0.552750091
01-05-2019 09:00,0.123532977,0.045663555,0.330249967,0.296864576,1,0.193104235,0.235020979
01-05-2019 10:00,0.576058753,0.192196329,0.887397856,0.665777185,0,0.728908419,0.5731574
01-05-2019 11:00,0.284187134,0.41397766,0.449342853,0.37891928,0,0.354215031,0.610921506
01-05-2019 12:00,0.970232179,0.514012311,0.646076282,0.563709139,1,0.846450645,0.549821935
01-05-2019 13:00,0.717481076,0.056739003,0.376061553,0.250166778,1,0.373906393,0.270132365
01-05-2019 14:00,0.610750855,0.070148958,0.197241903,0.953969313,0,0.447406192,0.506348621
01-05-2019 15:00,0.695081277,0.207320159,0.765116334,0.486324216,1,0.543576813,0.568459218
01-05-2019 16:00,0.437948065,0.949425657,0.423387283,0.609072715,1,0.371700652,0.872050458
01-05-2019 17:00,0.372699521,0.006596057,0.724120591,0.867911941,1,0.468286048,0.026451956
01-05-2019 18:00,0.935815562,0.594121887,0.960925342,0.701134089,0,0.784574172,0.794473383
01-05-2019 19:00,0.331886048,0.837689259,0.132612732,0.604402935,1,0.197140286,0.621855009
01-05-2019 20:00,0.041367591,0.929603088,0.421398886,0.158772515,0,0.354896147,0.545746435
01-05-2019 21:00,0.40080558,0.237477806,0.377899135,0.603068712,1,0.682052562,0.152269974
01-05-2019 22:00,0.790342589,0.601911486,0.008062518,0.741160774,0,0.697202943,0.682512757
01-05-2019 23:00,0.648457186,0.940119386,0.374009858,0.897264843,1,0.429710786,0.669351135
02-05-2019 00:00,0.962189251,0.01244576,0.801448759,0.335557038,0,0.659046426,0.034058106
02-05-2019 01:00,0.106139448,0.417624842,0.160635706,0.863909273,0,0.070235214,0.702961172
02-05-2019 02:00,0.911559993,0.330530719,0.217670994,0.477651768,0,0.906538457,0.455909825
02-05-2019 03:00,0.368811596,0.978654566,0.142247415,0.493662442,1,0.227935881,0.824884995
02-05-2019 04:00,0.473974925,0.492391477,0.822245761,0.330887258,0,0.554063084,0.255583605
02-05-2019 05:00,0.428450192,0.074001026,0.798248091,0.549032688,1,0.478214053,0.289646045
02-05-2019 06:00,0.11639083,0.42710597,0.051600377,0.771180787,0,0.344053504,0.676827339
02-05-2019 07:00,0.247747418,0.656272535,0.047599432,0.932621748,1,0.567247494,0.614627846
02-05-2019 08:00,0.742269262,0.450296403,0.308868014,0.288859239,1,0.750047195,0.396247914
02-05-2019 09:00,0.02293726,0.67940909,0.948647989,0.643095397,0,0.139052295,0.614600807
02-05-2019 10:00,0.133827971,0.326157938,0.096755715,0.981987992,0,0.556945969,0.322336737
02-05-2019 11:00,0.025140095,0.930151287,0.361529316,0.943962642,0,0.446420804,0.802737743
02-05-2019 12:00,0.85739663,0.580315668,0.927262272,0.991327552,1,0.920046387,0.32405085
02-05-2019 13:00,0.617310713,0.60582176,0.531068175,0.739826551,0,0.38028143,0.512419167
02-05-2019 14:00,0.169872265,0.999517711,0.028990646,0.042028019,1,0.275910267,0.697198268
02-05-2019 15:00,0.768772421,0.287895509,0.009384502,0.564376251,0,0.802586153,0.142485285
02-05-2019 16:00,0.96681951,0.47506284,0.567175804,0.945963976,0,0.600816245,0.593550186
02-05-2019 17:00,0.93457624,0.840253429,0.198438214,0.426951301,1,0.484899295,0.682892618
02-05-2019 18:00,0.921562184,0.075391514,0.709974857,0.738492328,0,0.494578344,0.115766498
02-05-2019 19:00,0.007738497,0.213150836,0.929380333,0.384923282,1,0.041154655,0.568754371
02-05-2019 20:00,0.588996698,0.391180897,0.846449908,0.745163442,1,0.793706052,0.588964572
02-05-2019 21:00,0.256584414,0.355743068,0.59413916,0.911941294,1,0.333808834,0.48183396
02-05-2019 22:00,0.564628121,0.013103663,0.631696491,0.549032688,0,0.656183184,0.327662329
02-05-2019 23:00,0.317987889,0.943335959,0.648743723,0.21814543,1,0.376982307,0.966463434
03-05-2019 00:00,0.153608609,0.605184606,0.086614611,0.541027352,1,0.418388464,0.329914694
03-05-2019 01:00,0.444463275,0.626411377,0.241590915,0.290860574,1,0.647531058,0.510271555
03-05-2019 02:00,0.495070661,0.60783917,0.04931114,0.681120747,1,0.52660228,0.490298111
03-05-2019 03:00,0.98978659,0.183393637,0.570784501,0.835890594,0,0.750144888,0.286607252
03-05-2019 04:00,0.042319434,0.494756164,0.164828187,0.025350233,1,0.024220171,0.655878564
03-05-2019 05:00,0.301111204,0.755523038,0.511750073,0.75850567,1,0.631392158,0.63048672
03-05-2019 06:00,0.851901898,0.457130639,0.44807109,0.054703135,0,0.778370193,0.349868052
03-05-2019 07:00,0.659685387,0.362856414,0.607157089,0.394262842,1,0.404376558,0.452306432
03-05-2019 08:00,0.826688703,0.116239003,0.406013815,0.126751167,1,0.585190321,0.375851755
03-05-2019 09:00,0.660280864,0.273918666,0.762980965,0.603068712,1,0.417367386,0.578751558
03-05-2019 10:00,0.759535634,0.740776683,0.338920988,0.837891928,0,0.551089003,0.733915251
03-05-2019 11:00,0.492895878,0.021440523,0.934051065,0.653102068,0,0.366915521,0.138613972
03-05-2019 12:00,0.204824599,0.222781349,0.532730007,0.779853235,1,0.356127936,0.60066327
03-05-2019 13:00,0.810007955,0.269707294,0.783417033,0.808539026,1,0.80574881,0.523168896
03-05-2019 14:00,0.567801861,0.422623659,0.615144818,0.141427618,1,0.379214237,0.576361057
03-05-2019 15:00,0.139445921,0.861791475,0.06277862,0.062041361,0,0.285515472,0.720018697
03-05-2019 16:00,0.804897638,0.988060567,0.191138109,0.794529686,1,0.836084967,0.562987905
03-05-2019 17:00,0.958604047,0.371349691,0.456596805,0.209472982,1,0.578497306,0.190117313
03-05-2019 18:00,0.346124131,0.523550564,0.323531805,0.803869246,1,0.192836431,0.576001982
03-05-2019 19:00,0.293467535,0.141569593,0.441880087,0.348899266,1,0.474624221,0.307918441
03-05-2019 20:00,0.08171045,0.953481164,0.462398731,0.205470314,0,0.394540785,0.907083208
03-05-2019 21:00,0.664481569,0.387803844,0.648382034,0.466310874,0,0.794467581,0.215728922
03-05-2019 22:00,0.95897979,0.840072513,0.368489979,0.505670447,0,0.649365046,0.726593467
03-05-2019 23:00,0.135933086,0.134970458,0.935920075,0.994663109,0,0.086847366,0.145757475
04-05-2019 00:00,0.485133026,0.565940995,0.194088681,0.150767178,0,0.676899227,0.715904825
04-05-2019 01:00,0.098175012,0.681766933,0.817019993,0.176784523,1,0.306353171,0.557746922
04-05-2019 02:00,0.034040671,0.670758942,0.778293126,0.400933956,1,0.468846883,0.494094275
04-05-2019 03:00,0.664491394,0.466901433,0.873965795,0.859239493,1,0.818467172,0.397311162
04-05-2019 04:00,0.867696721,0.687836933,0.2860329,0.431621081,0,0.60341265,0.610497019
04-05-2019 05:00,0.337529982,0.432222455,0.378123983,0.621747832,0,0.234268874,0.371336503
04-05-2019 06:00,0.875775484,0.361389891,0.466297446,0.911941294,0,0.772055554,0.464070822
04-05-2019 07:00,0.116991705,0.313124672,0.267218537,0.798532355,1,0.119194192,0.475396429
04-05-2019 08:00,0.237910714,0.351387877,0.53737926,0.709806538,1,0.561993726,0.518821429
04-05-2019 09:00,0.901619478,0.808995024,0.399153092,0.794529686,0,0.835207649,0.729272626
04-05-2019 10:00,0.508485495,0.166620745,0.839344654,0.404269513,0,0.303244489,0.177237923
04-05-2019 11:00,0.608177406,0.412955411,0.736790618,0.645096731,0,0.551309038,0.623243799
04-05-2019 12:00,0.037949369,0.878971598,0.611102823,0.684456304,1,0.214103969,0.733492772
04-05-2019 13:00,0.128329587,0.818553525,0.586307504,0.154102735,0,0.546621986,0.46929742
04-05-2019 14:00,0.055723629,0.943083457,0.249100374,0.292194797,0,0.464582684,0.562115093
04-05-2019 15:00,0.905013812,0.426607697,0.929787959,0.710473649,1,0.928620296,0.240421128
04-05-2019 16:00,0.134735246,0.935397819,0.639396049,0.35557038,1,0.113408277,0.754959222
04-05-2019 17:00,0.84968067,0.179836606,0.70560768,0.609739827,0,0.860997688,0.120434132
04-05-2019 18:00,0.350995418,0.919028358,0.776796591,0.378252168,1,0.250115122,0.87058817
04-05-2019 19:00,0.800600702,0.66557016,0.908307834,0.31287525,1,0.727438386,0.372418649
04-05-2019 20:00,0.36500559,0.03421768,0.490776884,0.827218145,1,0.281871625,0.182769304
04-05-2019 21:00,0.267636881,0.253109782,0.451082548,0.406937959,1,0.452118321,0.609471522
04-05-2019 22:00,0.093597096,0.660332126,0.277312425,0.065376918,0,0.413525836,0.7039866
04-05-2019 23:00,0.280660663,0.046059832,0.348684579,0.389593062,0,0.595287674,0.191341135
05-05-2019 00:00,0.471451818,0.455615097,0.32921979,0.673782522,1,0.597163961,0.705157395
05-05-2019 01:00,0.817513603,0.070369861,0.310794952,0.686457638,1,0.675319632,0.306280243
05-05-2019 02:00,0.452485264,0.266074637,0.873475136,0.15143429,0,0.317391501,0.597834773
05-05-2019 03:00,0.971454926,0.841924244,0.309956349,0.869246164,0,0.762353035,0.788613575
05-05-2019 04:00,0.541611742,0.656926662,0.445927668,0.046030687,0,0.284766866,0.406776171
05-05-2019 05:00,0.024875531,0.991103321,0.077600225,0.928619079,1,0.241029148,0.667328023
05-05-2019 06:00,0.415334099,0.037262529,0.210149529,0.718478986,0,0.69766681,0.020925899
05-05-2019 07:00,0.688891757,0.32780293,0.618177211,0.340226818,0,0.638824587,0.64542881
05-05-2019 08:00,0.234241332,0.501281358,0.584456449,0.347565043,0,0.272280109,0.586680297
05-05-2019 09:00,0.69862352,0.440338741,0.198648857,0.601067378,1,0.73487636,0.469034173
05-05-2019 10:00,0.503672452,0.256906748,0.626183651,0.344896598,1,0.403000115,0.407561875
05-05-2019 11:00,0.025667751,0.284098998,0.563717322,0.171447632,0,0.260524704,0.513265379
05-05-2019 12:00,0.774353675,0.552439282,0.119644026,0.291527685,0,0.877981012,0.634287498
05-05-2019 13:00,0.560354206,0.199881571,0.521478298,0.701801201,1,0.393412078,0.322684746
05-05-2019 14:00,0.082428843,0.390377987,0.257557131,0.474983322,1,0.260564638,0.595220914
05-05-2019 15:00,0.475186488,0.922696257,0.567611098,0.267511674,1,0.698824054,0.766767016
05-05-2019 16:00,0.287247576,0.476541808,0.433550686,0.060040027,0,0.406529693,0.275712455
05-05-2019 17:00,0.879692222,0.621991616,0.037162638,0.180787191,1,0.799336763,0.572613905
05-05-2019 18:00,0.284881524,0.283045654,0.656327712,0.258172115,1,0.201730254,0.329515914
05-05-2019 19:00,0.94170361,0.90691951,0.705054592,0.782521681,0,0.831741231,0.812714938
05-05-2019 20:00,0.546111906,0.959506959,0.88463827,0.865910607,0,0.302007392,0.526010168
05-05-2019 21:00,0.323571837,0.264026809,0.138311747,0.456304203,1,0.389113155,0.150586306
05-05-2019 22:00,0.813549446,0.507531068,0.528202468,0.005336891,0,0.747759849,0.621823335
05-05-2019 23:00,0.697393831,0.045527575,0.018135944,0.248832555,1,0.442661908,0.267758482
06-05-2019 00:00,0.413929161,0.292311119,0.837736133,0.934623082,0,0.358446679,0.623469072
06-05-2019 01:00,0.629605349,0.180840115,0.892053744,0.498332221,1,0.609689874,0.443676087
06-05-2019 02:00,0.778585389,0.459856699,0.858935232,0.971314209,1,0.576118282,0.639645487
06-05-2019 03:00,0.851565816,0.497350298,0.26103687,0.621747832,0,0.537863778,0.518435196
06-05-2019 04:00,0.816417414,0.339973456,0.869795654,0.751834556,1,0.483436993,0.420637866
06-05-2019 05:00,0.166020328,0.163438346,0.200275873,0.040026684,1,0.173750774,0.411023132
06-05-2019 06:00,0.828395384,0.500891061,0.882368487,0.144096064,1,0.834536326,0.668972139
06-05-2019 07:00,0.058562143,0.088788546,0.770490894,0.506337558,1,0.113632431,0.292801697
06-05-2019 08:00,0.200117143,0.594407358,0.35200017,0.749833222,0,0.572380878,0.753367674
06-05-2019 09:00,0.622913134,0.705937096,0.335489502,0.462308205,1,0.713943895,0.555590839
06-05-2019 10:00,0.114630908,0.357018896,0.170693866,0.528352235,0,0.245284472,0.324511264
06-05-2019 11:00,0.603332159,0.622118746,0.329321127,0.818545697,0,0.747117392,0.63266126
06-05-2019 12:00,0.30792234,0.902478163,0.273374066,0.722481654,0,0.352434073,0.640319399
06-05-2019 13:00,0.429434716,0.867775733,0.115139407,0.254169446,0,0.562292398,0.482203026
06-05-2019 14:00,0.315108831,0.858425088,0.08843438,0.839893262,1,0.443582905,0.494926027
06-05-2019 15:00,0.070107743,0.615772778,0.994484421,0.53102068,0,0.377807373,0.377841673
06-05-2019 16:00,0.500733622,0.549389357,0.583759791,0.076717812,0,0.717885078,0.466303661
06-05-2019 17:00,0.963618055,0.874320927,0.825591516,0.112741828,0,0.734122463,0.6626883
06-05-2019 18:00,0.611768709,0.097506835,0.889401335,0.089392929,1,0.324025165,0.109768201
06-05-2019 19:00,0.29998777,0.569734106,0.915161163,0.877251501,0,0.344193649,0.736609855
06-05-2019 20:00,0.95616774,0.923308352,0.661731876,0.178118746,0,0.831418021,0.677062861
06-05-2019 21:00,0.389201581,0.170615018,0.447136107,0.245496998,0,0.215745839,0.121873401
06-05-2019 22:00,0.697511198,0.220334063,0.071247685,0.270847231,0,0.65631703,0.524570636
06-05-2019 23:00,0.634100276,0.999000432,0.552981309,0.978652435,0,0.469211018,0.890398831
07-05-2019 00:00,0.952928448,0.102469837,0.002401693,0.791194129,1,0.661611558,0.049687491
07-05-2019 01:00,0.914616674,0.268594604,0.498378962,0.723815877,1,0.481844706,0.582989802
07-05-2019 02:00,0.147945587,0.370801733,0.91615438,0.160773849,0,0.115224106,0.550912212
07-05-2019 03:00,0.085621516,0.849796819,0.173172924,0.823215477,1,0.469758085,0.740006339
07-05-2019 04:00,0.809646388,0.256077277,0.17165353,0.12341561,0,0.86556784,0.201655703
07-05-2019 05:00,0.90495628,0.27956001,0.23585589,0.525016678,0,0.549103344,0.511403727
07-05-2019 06:00,0.492947737,0.388717073,0.505487618,0.042028019,1,0.293743955,0.554400093
07-05-2019 07:00,0.690754099,0.453746903,0.496818172,0.042028019,0,0.600695074,0.532254479
07-05-2019 08:00,0.069722419,0.331206643,0.890092254,0.141427618,0,0.188531889,0.438120891
07-05-2019 09:00,0.219752714,0.303457495,0.828725563,0.717811875,0,0.576646929,0.485692588
07-05-2019 10:00,0.149317855,0.746014518,0.019654619,0.075383589,0,0.465675509,0.721719598
07-05-2019 11:00,0.601144941,0.839842735,0.155122947,0.359573049,1,0.728556733,0.546707186
07-05-2019 12:00,0.197486106,0.688712571,0.097872237,0.885923949,0,0.297946791,0.423772813
07-05-2019 13:00,0.059779515,0.002904717,0.974809521,0.134756504,1,0.431814196,0.155440428
07-05-2019 14:00,0.302163387,0.086995,0.432015077,0.648432288,0,0.623133221,0.541820124
07-05-2019 15:00,0.677203974,0.882209058,0.21000196,0.869913276,1,0.68990615,0.898703424
07-05-2019 16:00,0.57784588,0.568670057,0.287625906,0.992661775,0,0.451116962,0.342266605
07-05-2019 17:00,0.330683765,0.847678369,0.031012187,0.052701801,1,0.376719617,0.639641336
07-05-2019 18:00,0.833485189,0.867548412,0.03749936,0.657771848,0,0.754214732,0.509590669
07-05-2019 19:00,0.276222761,0.380389593,0.420738804,0.688458973,0,0.220630224,0.255134075
07-05-2019 20:00,0.260499805,0.673704652,0.246909158,0.334889927,1,0.493214817,0.646821294
07-05-2019 21:00,0.559927873,0.63758822,0.063039047,0.686457638,0,0.651846491,0.481493397
07-05-2019 22:00,0.478188378,0.060755622,0.72993471,0.936624416,0,0.459985306,0.210130554
07-05-2019 23:00,0.445942352,0.598332144,0.664026485,0.647765177,1,0.484897908,0.769405913
08-05-2019 00:00,0.155727885,0.678998724,0.252832246,0.495663776,0,0.35504916,0.54010191
08-05-2019 01:00,0.504621428,0.729786413,0.051425332,0.294196131,1,0.676745001,0.525106944
08-05-2019 02:00,0.25897094,0.340840396,0.614311643,0.563709139,1,0.377480497,0.304422976
